更新时间: 2026-09-24 10:13:15（北京时间）

更新时间,#genre#
卡酷少儿,http://115.171.216.32:4000/udp/225.1.8.35:8000$北京电信11
卡酷少儿,http://118.248.155.220:8889/udp/239.76.254.81:9000$湖南电信11
卡酷少儿,http://124.112.241.231:4022/rtp/238.1.78.97:6648$安徽电信11
卡酷少儿,http://116.2.169.166:4010/rtp/232.0.0.57:1234$辽宁联通11
卡酷少儿,http://60.4.29.46:8077/rtp/239.253.92.162:8054$河北联通11
卡酷少儿,http://106.59.2.196:55555/rtp/239.200.200.64:8324$云南电信11
金鹰卡通,http://171.8.138.218:8800/rtp/239.16.20.104:11040$河南电信11
金鹰卡通,http://115.171.216.32:4000/rtp/225.1.8.163:9252$北京电信11
金鹰卡通,http://118.248.155.220:8889/udp/239.76.253.107:9000$湖南电信11
金鹰卡通,http://124.112.241.231:4022/rtp/238.1.78.100:6672$安徽电信11
金鹰卡通,http://116.2.169.166:4010/rtp/232.0.0.90:1234$辽宁联通11
金鹰卡通,http://60.4.29.46:8077/rtp/239.253.92.163:8055$河北联通11
优漫卡通,http://116.2.169.166:4010/rtp/232.0.0.159:1234$辽宁联通11
优漫卡通,http://60.4.29.46:8077/rtp/239.253.93.204:6382$河北联通11
优漫卡通,http://42.94.210.22:7788/626064703
优漫卡通,http://113.120.243.10:7788/626064703
优漫卡通,http://175.0.69.253:9002/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://60.168.105.165:5008/626064703
哈哈炫动,http://116.2.169.166:4010/rtp/232.0.0.103:1234$辽宁联通11
哈哈炫动,http://gslbserv.itv.cmvideo.cn/5000000011000031123/1.m3u8?channel-id=bestzb&Contentid=5000000011000031123&livemode=1&stbId=3
哈哈炫动,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xdkthd
哈哈炫动,http://38.75.136.137:98/gslb/dsdqpub/xdkthd.m3u8?auth=testpub
哈哈炫动,https://stream1.freetv.fun/ha-ha-xuan-dong-1.m3u8
嘉佳卡通,http://115.171.216.32:4000/rtp/225.1.8.170:9268$北京电信11
嘉佳卡通,http://116.2.169.166:4010/rtp/232.0.0.157:1234$辽宁联通11
嘉佳卡通,http://60.4.29.46:8077/rtp/239.253.93.203:6381$河北联通11
嘉佳卡通,http://221.220.129.160:8012/rtp/239.3.1.147:9268$北京联通11
嘉佳卡通,http://111.196.130.52:20000/rtp/239.3.1.147:9268$北京联通21
嘉佳卡通,http://222.134.19.49:8090/614952364
中国交通,http://60.4.29.46:8077/rtp/239.253.93.189:6357$河北联通11
中国交通,http://106.59.2.196:55555/udp/239.200.201.138:8556$云南电信11
中国交通,http://39.77.25.56:4002/rtp/239.253.254.177:8000$山东联通11
中国交通,http://221.220.129.160:8012/rtp/239.3.1.188:8001$北京联通11
中国交通,http://39.77.172.61:4002/rtp/239.253.254.177:8000$山东联通21
中国交通,http://111.196.130.52:20000/rtp/239.3.1.188:8001$北京联通21
中国天气,http://118.248.155.220:8889/udp/239.76.253.61:9000$湖南电信11
中国天气,http://171.119.206.133:6000/rtp/226.0.2.103:8736$山西联通11
中国天气,http://118.248.155.220:8889/udp/239.76.246.61:1234$湖南电信12
中国天气,http://171.119.206.125:6000/rtp/226.0.2.103:8736$山西联通21
华数4K,http://115.171.216.32:4000/rtp/225.1.8.80:2000$北京电信11
华数4K,http://221.220.129.160:8012/rtp/239.3.1.236:2000$北京联通11
华数4K,http://111.196.130.52:20000/rtp/239.3.1.236:2000$北京联通21
华数4K,http://gslbserv.itv.cmvideo.cn/6000000003000004748/1.m3u8?channel-id=wasusyt&Contentid=6000000003000004748&livemode=1&stbId=3
华数4K,http://111.22.153.159:35455/itv/2000000004000000014.m3u8?cdn=hnbblive
华数4K,http://home.wwang.pw:35455/itv/2000000004000000014.m3u8?cdn=hnbblive
华数星影,http://115.171.216.32:4000/rtp/225.1.8.254:4120$北京电信11
华数星影,http://221.220.129.160:8012/rtp/239.3.1.94:4120$北京联通11
华数星影,http://111.196.130.52:20000/rtp/239.3.1.94:4120$北京联通21
华数动作影院,http://115.171.216.32:4000/rtp/225.1.8.252:4120$北京电信11
华数动作影院,http://221.220.129.160:8012/rtp/239.3.1.92:4120$北京联通11
华数动作影院,http://111.196.130.52:20000/rtp/239.3.1.92:4120$北京联通21
华数喜剧影院,http://115.171.216.32:4000/rtp/225.1.8.251:4120$北京电信11
华数喜剧影院,http://221.220.129.160:8012/rtp/239.3.1.91:4120$北京联通11
华数喜剧影院,http://111.196.130.52:20000/rtp/239.3.1.91:4120$北京联通21
华数家庭影院,http://115.171.216.32:4000/rtp/225.1.8.253:4120$北京电信11
华数家庭影院,http://221.220.129.160:8012/rtp/239.3.1.93:4120$北京联通11
华数家庭影院,http://111.196.130.52:20000/rtp/239.3.1.93:4120$北京联通21
华数经典电影,http://115.171.216.32:4000/rtp/225.1.8.203:9024$北京电信11
华数经典电影,http://221.220.129.160:8012/rtp/239.3.1.195:9024$北京联通11
华数经典电影,http://111.196.130.52:20000/rtp/239.3.1.195:9024$北京联通21
华数热播剧场,http://115.171.216.32:4000/rtp/225.1.8.202:9020$北京电信11
华数热播剧场,http://221.220.129.160:8012/rtp/239.3.1.194:9020$北京联通11
华数热播剧场,http://111.196.130.52:20000/rtp/239.3.1.194:9020$北京联通21
华数军旅剧场,http://115.171.216.32:4000/rtp/225.1.8.228:4120$北京电信11
华数军旅剧场,http://221.220.129.160:8012/rtp/239.3.1.68:4120$北京联通11
华数军旅剧场,http://111.196.130.52:20000/rtp/239.3.1.68:4120$北京联通21
华数城市剧场,http://115.171.216.32:4000/rtp/225.1.8.227:4120$北京电信11
华数城市剧场,http://221.220.129.160:8012/rtp/239.3.1.67:4120$北京联通11
华数城市剧场,http://111.196.130.52:20000/rtp/239.3.1.67:4120$北京联通21
华数武侠剧场,http://221.220.129.160:8012/rtp/239.3.1.90:4120$北京联通11
华数武侠剧场,http://111.196.130.52:20000/rtp/239.3.1.90:4120$北京联通21
华数古装剧场,http://115.171.216.32:4000/rtp/225.1.8.229:4120$北京电信11
华数魅力时尚,http://115.171.216.32:4000/rtp/225.1.8.204:9012$北京电信11
华数魅力时尚,http://221.220.129.160:8012/rtp/239.3.1.196:9012$北京联通11
华数魅力时尚,http://111.196.130.52:20000/rtp/239.3.1.196:9012$北京联通21
华数少儿动画,http://115.171.216.32:4000/rtp/225.1.8.207:9000$北京电信11
华数少儿动画,http://221.220.129.160:8012/rtp/239.3.1.199:9000$北京联通11
华数少儿动画,http://111.196.130.52:20000/rtp/239.3.1.199:9000$北京联通21
华数动画,http://115.171.216.32:4000/rtp/225.1.8.240:4120$北京电信11
华数动画,http://221.220.129.160:8012/rtp/239.3.1.80:4120$北京联通11
华数动画,http://111.196.130.52:20000/rtp/239.3.1.80:4120$北京联通21

央视,#genre#
CGTN,http://gslbserv.itv.cmvideo.cn/7745129417417101820/1.m3u8?channel-id=hnbblive&Contentid=7745129417417101820&livemode=1&stbId=3
CGTN纪录,http://gslbserv.itv.cmvideo.cn/7114647837765104058/1.m3u8?channel-id=hnbblive&Contentid=7114647837765104058&livemode=1&stbId=3
CETV1,http://gslbserv.itv.cmvideo.cn/5000000002000002652/1.m3u8?channel-id=bestzb&Contentid=5000000002000002652&livemode=1&stbId=3
CETV4,http://gslbserv.itv.cmvideo.cn/5000000011000031126/1.m3u8?channel-id=bestzb&Contentid=5000000011000031126&livemode=1&stbId=3

地方,#genre#
北京纪实科教,http://gslbserv.itv.cmvideo.cn/1000000001000001910/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001910&livemode=1&stbId=3
北京纪实科教,http://gslbserv.itv.cmvideo.cn/1000000005000265020/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265020&livemode=1&stbId=3
茶,http://gslbserv.itv.cmvideo.cn/5000000011000031209/1.m3u8?channel-id=bestzb&Contentid=5000000011000031209&livemode=1&stbId=3
上海外语,http://gslbserv.itv.cmvideo.cn/5000000010000030951/1.m3u8?channel-id=bestzb&Contentid=5000000010000030951&livemode=1&stbId=3
第一财经,http://gslbserv.itv.cmvideo.cn/5000000010000027146/1.m3u8?channel-id=bestzb&Contentid=5000000010000027146&livemode=1&stbId=3
东方财经,http://gslbserv.itv.cmvideo.cn/5000000007000010003/1.m3u8?channel-id=bestzb&Contentid=5000000007000010003&livemode=1&stbId=3
东方影视,http://gslbserv.itv.cmvideo.cn/5000000010000032212/1.m3u8?channel-id=bestzb&Contentid=5000000010000032212&livemode=1&stbId=3
上海都市,http://gslbserv.itv.cmvideo.cn/5000000010000018926/1.m3u8?channel-id=bestzb&Contentid=5000000010000018926&livemode=1&stbId=3
法治天地,http://gslbserv.itv.cmvideo.cn/2000000002000000014/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000014&livemode=1&stbId=3
纪实人文,http://gslbserv.itv.cmvideo.cn/5000000004000010282/1.m3u8?channel-id=bestzb&Contentid=5000000004000010282&livemode=1&stbId=3
纪实人文,http://gslbserv.itv.cmvideo.cn/1000000005000265021/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265021&livemode=1&stbId=3
五星体育,http://gslbserv.itv.cmvideo.cn/5000000010000017540/1.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3
上海新闻综合,http://gslbserv.itv.cmvideo.cn/5000000011000031110/1.m3u8?channel-id=bestzb&Contentid=5000000011000031110&livemode=1&stbId=3

其他,#genre#
纯享4K,http://gslbserv.itv.cmvideo.cn/1000000004000011651/1.m3u8?channel-id=ystenlive&Contentid=1000000004000011651&livemode=1&stbId=3
咪咕视频,http://gslbserv.itv.cmvideo.cn/3000000010000005180/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000005180&livemode=1&stbId=3
咪咕视频,http://gslbserv.itv.cmvideo.cn/3000000010000015686/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000015686&livemode=1&stbId=3
咪咕视频,http://gslbserv.itv.cmvideo.cn/3000000020000031315/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000031315&livemode=1&stbId=3
求索动物,http://gslbserv.itv.cmvideo.cn/6000000002000010046/1.m3u8?channel-id=wasusyt&Contentid=6000000002000010046&livemode=1&stbId=3
求索纪录,http://gslbserv.itv.cmvideo.cn/6000000002000032052/1.m3u8?channel-id=wasusyt&Contentid=6000000002000032052&livemode=1&stbId=3
求索科学,http://gslbserv.itv.cmvideo.cn/6000000002000032344/1.m3u8?channel-id=wasusyt&Contentid=6000000002000032344&livemode=1&stbId=3
求索生活,http://gslbserv.itv.cmvideo.cn/6000000002000003382/1.m3u8?channel-id=wasusyt&Contentid=6000000002000003382&livemode=1&stbId=3

NewTV,#genre#
newtv精品综合,http://gslbserv.itv.cmvideo.cn/1000000004000019008/1.m3u8?channel-id=ystenlive&Contentid=1000000004000019008&livemode=1&stbId=3
newtv精品大剧,http://gslbserv.itv.cmvideo.cn/1000000004000013968/1.m3u8?channel-id=ystenlive&Contentid=1000000004000013968&livemode=1&stbId=3
newtv精品纪录,http://gslbserv.itv.cmvideo.cn/1000000004000013730/1.m3u8?channel-id=ystenlive&Contentid=1000000004000013730&livemode=1&stbId=3
newtv精品体育,http://gslbserv.itv.cmvideo.cn/1000000004000014634/1.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=3
newtv精品萌宠,http://gslbserv.itv.cmvideo.cn/1000000006000032328/1.m3u8?channel-id=ystenlive&Contentid=1000000006000032328&livemode=1&stbId=3
newtv爱情喜剧,http://gslbserv.itv.cmvideo.cn/2000000003000000010/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000010&livemode=1&stbId=3
newtv超级电视剧,http://gslbserv.itv.cmvideo.cn/1000000006000268003/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268003&livemode=1&stbId=3
newtv超级电影,http://gslbserv.itv.cmvideo.cn/1000000003000012426/1.m3u8?channel-id=ystenlive&Contentid=1000000003000012426&livemode=1&stbId=3
newtv超级体育,http://gslbserv.itv.cmvideo.cn/1000000001000009601/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=3
newtv超级综艺,http://gslbserv.itv.cmvideo.cn/1000000006000268002/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268002&livemode=1&stbId=3
newtv潮妈辣婆,http://gslbserv.itv.cmvideo.cn/2000000003000000018/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000018&livemode=1&stbId=3
newtv东北热剧,http://gslbserv.itv.cmvideo.cn/1000000005000266013/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266013&livemode=1&stbId=3
newtv动作电影,http://gslbserv.itv.cmvideo.cn/1000000004000018653/1.m3u8?channel-id=ystenlive&Contentid=1000000004000018653&livemode=1&stbId=3
newtv古装剧场,http://gslbserv.itv.cmvideo.cn/2000000003000000024/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000024&livemode=1&stbId=3
newtv欢乐剧场,http://gslbserv.itv.cmvideo.cn/1000000005000266012/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266012&livemode=1&stbId=3
newtv家庭剧场,http://gslbserv.itv.cmvideo.cn/1000000004000008284/1.m3u8?channel-id=ystenlive&Contentid=1000000004000008284&livemode=1&stbId=3
newtv金牌综艺,http://gslbserv.itv.cmvideo.cn/1000000004000026167/1.m3u8?channel-id=ystenlive&Contentid=1000000004000026167&livemode=1&stbId=3
newtv惊悚悬疑,http://gslbserv.itv.cmvideo.cn/1000000004000024282/1.m3u8?channel-id=ystenlive&Contentid=1000000004000024282&livemode=1&stbId=3
newtv军旅剧场,http://gslbserv.itv.cmvideo.cn/2000000003000000014/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000014&livemode=1&stbId=3
newtv军事评论,http://gslbserv.itv.cmvideo.cn/2000000003000000022/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000022&livemode=1&stbId=3
newtv魅力潇湘,http://gslbserv.itv.cmvideo.cn/1000000001000006197/1.m3u8?channel-id=ystenlive&Contentid=1000000001000006197&livemode=1&stbId=3
newtv明星大片,http://gslbserv.itv.cmvideo.cn/2000000003000000016/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000016&livemode=1&stbId=3
newtv农业致富,http://gslbserv.itv.cmvideo.cn/2000000003000000003/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000003&livemode=1&stbId=3
newtv武博世界,http://gslbserv.itv.cmvideo.cn/2000000003000000007/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000007&livemode=1&stbId=3
newtv炫舞未来,http://gslbserv.itv.cmvideo.cn/1000000001000000515/1.m3u8?channel-id=ystenlive&Contentid=1000000001000000515&livemode=1&stbId=3
newtv怡伴健康,http://gslbserv.itv.cmvideo.cn/1000000005000266011/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266011&livemode=1&stbId=3
newtv中国功夫,http://gslbserv.itv.cmvideo.cn/2000000003000000009/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000009&livemode=1&stbId=3
黑莓电影,http://gslbserv.itv.cmvideo.cn/1000000004000019624/1.m3u8?channel-id=ystenlive&Contentid=1000000004000019624&livemode=1&stbId=3
黑莓动画,http://gslbserv.itv.cmvideo.cn/1000000004000021734/1.m3u8?channel-id=ystenlive&Contentid=1000000004000021734&livemode=1&stbId=3
哒啵电竞,http://gslbserv.itv.cmvideo.cn/1000000006000032327/1.m3u8?channel-id=ystenlive&Contentid=1000000006000032327&livemode=1&stbId=3
哒啵赛事,http://gslbserv.itv.cmvideo.cn/1000000001000003775/1.m3u8?channel-id=ystenlive&Contentid=1000000001000003775&livemode=1&stbId=3

SiTV,#genre#
法治天地,http://gslbserv.itv.cmvideo.cn/9001547084732463424/1.m3u8?channel-id=bestzb&Contentid=9001547084732463424&livemode=1&stbId=3
劲爆体育,http://gslbserv.itv.cmvideo.cn/5000000002000029972/1.m3u8?channel-id=bestzb&Contentid=5000000002000029972&livemode=1&stbId=3
七彩戏剧,http://gslbserv.itv.cmvideo.cn/5000000011000031116/1.m3u8?channel-id=bestzb&Contentid=5000000011000031116&livemode=1&stbId=3

iHOT,#genre#
iHOT爱电竞,http://gslbserv.itv.cmvideo.cn/6000000006000230630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000230630&livemode=1&stbId=3
iHOT爱谍战,http://gslbserv.itv.cmvideo.cn/6000000006000070630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000070630&livemode=1&stbId=3
iHOT爱动漫,http://gslbserv.itv.cmvideo.cn/6000000006000280630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=3
iHOT爱都市,http://gslbserv.itv.cmvideo.cn/6000000006000080630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000080630&livemode=1&stbId=3
iHOT爱怀旧,http://gslbserv.itv.cmvideo.cn/6000000006000260630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000260630&livemode=1&stbId=3
iHOT爱经典,http://gslbserv.itv.cmvideo.cn/6000000006000060630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=3
iHOT爱科幻,http://gslbserv.itv.cmvideo.cn/6000000006000020630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=3
iHOT爱科学,http://gslbserv.itv.cmvideo.cn/6000000006000160630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=3
iHOT爱浪漫,http://gslbserv.itv.cmvideo.cn/6000000006000040630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000040630&livemode=1&stbId=3
iHOT爱历史,http://gslbserv.itv.cmvideo.cn/6000000006000150630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=3
iHOT爱旅行,http://gslbserv.itv.cmvideo.cn/6000000006000250630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=3
iHOT爱奇谈,http://gslbserv.itv.cmvideo.cn/6000000006000270630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=3
iHOT爱青春,http://gslbserv.itv.cmvideo.cn/6000000006000100630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000100630&livemode=1&stbId=3
iHOT爱赛车,http://gslbserv.itv.cmvideo.cn/6000000006000240630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=3
iHOT爱体育,http://gslbserv.itv.cmvideo.cn/6000000006000290630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3
iHOT爱玩具,http://gslbserv.itv.cmvideo.cn/6000000006000220630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=3
iHOT爱喜剧,http://gslbserv.itv.cmvideo.cn/6000000006000010630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=3
iHOT爱悬疑,http://gslbserv.itv.cmvideo.cn/6000000006000050630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3
iHOT爱幼教,http://gslbserv.itv.cmvideo.cn/6000000006000180630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=3
iHOT爱院线,http://gslbserv.itv.cmvideo.cn/6000000006000030630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=3

💓专享源🅰️,#genre#
🐼直播熊猫,https://gcwbndali.v.myalicdn.com/gcwbnd/ipanda1000_2/index.m3u8
喜剧影院,http://74.91.26.218:82/live/vlxjyy.m3u8
黄百鸣,http://74.91.26.218:82/live/vlhbm.m3u8
周润发,http://74.91.26.218:82/live/vlzrf.m3u8
靖天电影,http://31.43.191.125:8080/VIP019301734188047280/7bce5254f13d/34836
靖天电影,http://4gtv.cnlive.club/channel/3fcf6ae8/index.m3u8?q=1782639885837
靖天电影,https://test.946985.filegear-sg.me/proxy/b1055577a34476e4
龙华电影,http://31.43.191.125:8080/VIP019301734188047280/7bce5254f13d/34827
龙华电影,https://test.946985.filegear-sg.me/proxy/3e25c26d79d21d2d
龙华电影,https://stream1.freetv.fun/1178a02eb676ee58293691fdc19fed767b2dc61d866c1fee41447a8503ec0253.m3u8
Thrill,https://test.946985.filegear-sg.me/proxy/68311ec6dc2a16c2
家庭影院,https://stream1.freetv.fun/183c4742ee6f00b5553a0796a85f2cd8923f2792809b3028d386bc9f46a62878.m3u8
经典电影,http://220.135.64.124:5050/4gtv-live021/index.m3u8?proxy=true
经典电影,http://4gtv.cnlive.club/channel/n2eb7240a/index.m3u8?q=1782639885837
夏洛特烦恼-国内电影-喜剧,https://live.ottiptv.cc/yy/1354936201
九品芝麻官,https://ukzy.ukubf4.com/20220407/CQI7owSE/index.m3u8
鹿鼎记-周星驰版,https://live.ottiptv.cc/yy/1354658049
叶问全集,https://live.ottiptv.cc/yy/1382828771
哈利波特全集,https://live.ottiptv.cc/yy/1382745105
超燃科幻大片：明日边缘,https://live.ottiptv.cc/yy/1382736835
美国队长史蒂夫,https://live.ottiptv.cc/yy/1382736813
毒液：致命守护者,https://live.ottiptv.cc/yy/1382745095
变形金刚,https://live.ottiptv.cc/yy/1382736803
倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
倩女幽魂人间道,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8
倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
让子弹飞,https://vip.ffzy-play7.com/20230116/11563_b9f44814/index.m3u8
龙门飞甲,http://jsmov2.a.yximgs.com/bs3/video-hls/5203346449046555193_hlsb.m3u8
寒战1,https://vip.ffzy-play6.com/20221019/157_bf0740ee/index.m3u8
人在囧途,https://vip.ffzy-play.com/20221018/1953_2d6ba500/index.m3u8
人在囧途,http://jsmov2.a.yximgs.com/bs3/video-hls/5239093847755471351_hlsb.m3u8
人在囧途之泰囧,https://vip.ffzy-play.com/20221018/1951_47e1adc8/index.m3u8
人在囧途之港囧,https://vip.ffzy-play7.com/20230112/11082_fde1a94d/index.m3u8
人在囧途之囧妈,https://vip.ffzy-online.com/20230122/54089_b5925cb9/index.m3u8
无间道1,https://vip.ffzy-play6.com/20221017/13_ddfc1740/index.m3u8
无间道3:终极无间,https://vip.ffzy-play2.com/20221127/1567_f1965b4b/index.m3u8
拆弹专家1,https://vip.ffzy-online.com/20221015/719_80ff87c2/index.m3u8
拆弹专家2,https://vip.ffzy-online.com/20221015/722_e32c42bc/index.m3u8
我不是药神,https://vip.ffzy-play1.com/20221018/478_c3afed66/index.m3u8
卧虎藏龙,https://vip.ffzy-play6.com/20221019/118_1367b8f6/index.m3u8
满城尽带黄金甲,https://vip.ffzy-play2.com/20221022/289_cc1b109c/index.m3u8
▶️哪吒1魔童降世,https://vip.ffzy-play7.com/20221111/3098_4ec0b2e9/index.m3u8
▶️美国队长,https://www.goodiptv.club/yy/1382736813
▶️毒液：致命守护者,https://www.goodiptv.club/yy/1382745095
▶️魔戒首部曲：魔戒現身,https://vip.ffzy-play7.com/20230411/22167_a385d245/2000k/hls/mixed.m3u8
▶️魔戒二部曲：雙城奇謀,https://vip.ffzy-play7.com/20221127/7286_672b6ffa/2000k/hls/mixed.m3u8
▶️英雄本色1,https://vip.ffzy-play7.com/20221115/4617_be0491ea/index.m3u8
▶️英雄本色2,https://vip.ffzy-play7.com/20221115/4807_eeca808f/index.m3u8
🔀西游降魔篇,https://vip.ffzy-play6.com/20221019/206_b74a99b9/index.m3u8
🔀功夫,https://ukzy.ukubf4.com/20220407/j3bjFWpb/index.m3u8
🔀国产凌凌漆,https://ukzy.ukubf4.com/20220330/CVILs5nr/index.m3u8
🔀唐伯虎点秋香,https://ukzy.ukubf4.com/20220407/wnsgZzX9/index.m3u8
🔀食神,https://ukzy.ukubf4.com/20220407/dtaM5NLB/index.m3u8
🔀鹿鼎记2之神龙教,https://ukzy.ukubf4.com/20220404/gfSdtuvX/index.m3u8
🔀97家有喜事,https://ukzy.ukubf4.com/20220407/Ue4rNnif/index.m3u8
🔀97家有喜事,https://vip.ffzy-play6.com/20221129/9285_97e3dfc9/index.m3u8
🔀审死官,https://ukzy.ukubf4.com/20220407/OxgWrcNR/index.m3u8
🔀望夫成龙,https://ukzy.ukubf4.com/20220407/jEakalqL/index.m3u8
🔀算死草,https://vip.ffzy-play6.com/20221112/6085_3636efbb/index.m3u8
▶️疯狂的石头,https://vip.ffzy-play2.com/20221021/170_91678c84/index.m3u8
▶️疯狂的赛车,https://vip.ffzy-play2.com/20221021/169_37d917eb/index.m3u8
▶️疯狂的外星人,https://vip.ffzy-online2.com/20230607/38938_95adfc88/index.m3u8
▶️霸王别姬,https://vip.ffzy-play7.com/20221112/3726_f8288d50/index.m3u8
龙门飞甲,https://cdn2.yzzy-tv-cdn.com/20220331/4883_7f84c204/index.m3u8

💓专享源🅱️,#genre#
粤语版电影,http://epg.112114.xyz/douyu/1226741
欧美大片(🚀),http://epg.112114.eu.org/douyu/2793084
华语经典1(🚀),http://epg.112114.eu.org/douyu/85894
欧美电影(🚀),http://epg.112114.eu.org/douyu/20415
HK港鬼片(🚀),http://epg.112114.eu.org/douyu/8009547
周星驰,http://173.208.234.146/live/vlzxc.m3u8
洪金宝,http://173.208.234.146/live/vlhjb.m3u8
刘德华,http://173.208.234.146/live/vlldh.m3u8
成龙,http://173.208.234.146/live/vlcl.m3u8
林正英,http://173.208.234.146/live/vllzy.m3u8
斗鱼4,http://epg.112114.xyz/douyu/747764
斗鱼电影HD3,http://epg.112114.xyz/douyu/122402
科幻动作,https://live.metshop.top/huya/11352964
灾难电影,https://live.metshop.top/huya/11352871
奇幻片,https://live.metshop.top/huya/16149609
悬疑片,https://live.metshop.top/huya/16099968
贺岁合家欢剧场,https://live.metshop.top/huya/11602067
许冠英合集,https://live.metshop.top/huya/11601972
电影_斯坦森,https://live.metshop.top/huya/21059588
电影_古装片,https://live.metshop.top/huya/11336590
电影_国产悬疑,https://live.metshop.top/huya/11342395
电影_蘑菇影厅,https://live.metshop.top/huya/11601981
电影_怪兽系列,https://live.metshop.top/huya/21059554
灾难片,https://live.metshop.top/huya/11602075
国外科幻,https://live.ottiptv.cc/yy/1382736800
超炫科幻大片,https://live.ottiptv.cc/yy/1382736840
高分科幻动作片,https://live.ottiptv.cc/yy/1382749948
外国科幻大片,https://live.ottiptv.cc/yy/1382747628
科幻电影,https://live.ottiptv.cc/yy/1354930209
电影_怪兽,http://cdn.jdshipin.com:8880/huya.php?id=21059577
电影_玄幻,http://cdn.jdshipin.com:8880/huya.php?id=11342414
周星星,https://live.ottiptv.cc/huya/11342412
洪金宝,https://stream1.freetv.fun/hong-jin-bao-4.ctv
洪金宝,https://stream1.freetv.fun/hong-jin-bao-5.ctv
洪金宝,https://stream1.freetv.fun/hong-jin-bao-2.ctv
刘德华,https://stream1.freetv.fun/liu-de-hua-2.ctv
成龙,https://p6-dy.byteimg.com/origin/pgc-image/bebfddceee5c40f495882785675174cf
林正英,https://stream1.freetv.fun/lin-zheng-ying-4.ctv
林正英,https://stream1.freetv.fun/lin-zheng-ying-2.ctv
林正英,https://stream1.freetv.fun/lin-zheng-ying-8.ctv

💓专享央视,#genre#
CCTV兵器科技,http://207.56.13.146:81/cdnlive/gfjs.m3u8
CCTV女性时尚,http://207.56.13.146:81/cdnlive/nxss.m3u8
CCTV世界地理,http://207.56.13.146:81/cdnlive/sjdl.m3u8
CCTV卫生健康,http://207.56.13.146:81/cdnlive/wsjk.m3u8
CCTV央视文化精品,http://207.56.13.146:81/cdnlive/ysjp.m3u8
CCTV第一剧场,http://207.56.13.146:81/cdnlive/dyjc.m3u8
CCTV怀旧剧场,http://207.56.13.146:81/cdnlive/hjjc.m3u8
